2.843275778672764;0.45521199874404794;A
3.425079935363818;1.7526879169231184;A
1.900354906077975;0.42246409174966437;A
2.620521476618337;1.8710551464834793;A
2.288395131192101;0.9781840969414601;A
2.156866335180429;1.2116422673061236;A
2.3777761909792527;1.519187343912309;A
2.705818082212091;1.0346752772197327;A
2.8046559023311866;0.6094502003071895;A
3.0731214134783578;0.3810008371397551;A
2.8474058771871027;0.12727535178786098;A
3.3547046194765557;1.4620705056127;A
2.4175605769702373;0.8893356347691678;A
3.7703539125009424;0.31499952595570757;A
1.9819480289162048;1.774737074070073;A
3.325575279202267;0.5635609464867082;A
2.8438135213993716;0.8379742716213553;A
3.1106625704418605;0.6080052408095961;A
2.2735509321003047;1.2444235303976259;A
2.403761057460184;1.1507551973897683;A
3.5937246280422426;1.1890303560324411;A
4.005549396482275;0.5466723140473477;A
2.6426049669866467;0.5850646731594003;A
3.3688184080253123;0.5214880085725709;A
3.766202003142732;0.6705512486954688;A
3.810537203770044;0.28237065977864817;A
2.138327137232662;0.3316101985929232;A
2.015187182218771;1.993231376937881;A
2.3411338303872156;1.9827952503977477;A
3.770414212482977;0.3825294550909385;A
2.1719586200090832;-0.02698577012170089;A
2.8510410569100353;0.4177842677610527;A
3.9762551260268646;1.3838290557249304;A
3.062463011216417;1.5479988096086479;A
3.367931439842586;-0.0309901983888885;A
2.6467527076939374;1.1466235487129441;A
3.357246416534702;-0.09491525345192131;A
3.668929924035001;1.0291286410479514;A
1.9553651198691928;1.265708214564899;A
3.48624711870953;2.05625480388053;A
4.065956984011477;0.532862494026782;A
3.482143651252592;1.5975439617768368;A
2.5764783609264335;1.7520951572495962;A
3.5689081295925744;1.8817558484385777;A
2.1841009721476863;-0.09314950175279102;A
2.9017858092721887;0.942539593490892;A
3.845494303823563;2.043917103498738;A
2.603055454607151;0.8088182009260189;A
2.5913023639439143;1.6222076593637265;A
2.249121123420868;1.0875408053987536;A
1.9585481509774847;1.5296185091259393;A
3.342069469286238;0.9716315081062442;A
2.433043558439423;-0.01308230614333139;A
2.5461139321618056;0.1421121039906712;A
2.984136987171381;0.20435497156557758;A
2.0547611877497953;0.5166350632909822;A
3.1398932125862475;1.9960211877641283;A
2.288331743474133;1.2501729915603903;A
3.1687661530130216;1.628685623601391;A
3.383658507041615;1.1246573147356007;A
2.1818896378675756;1.2571130801358428;A
